SITEID;NOMBRE DE SITIO;LATITUDE;LONGITUDE;NIC/NIS;Distribuidora;Llave Requerida;Altura;Columna1;In-Building;Support Type;Porte;Tech;Tipo de Transmision;Nombre para Propietario ;Tipo Ubicaci¢n;Propietario;Direcci¢n;Municipio
391732;TONACATEPEQUE CENTRO;13.780393;-89.11346;Pendiente;0;;12;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;TSVTF06097 Tonacatepeque 2 Centro;Co-Ubicado;TORRECOM;Calle Principal, 8a. Avenida Norte, atrˇs de la Fiscal≠a de Tonacatepeque, Tonacatepeque, San Salvador;Tonacatepeque
390743;EL TREBOL 2;13.968227;-89.581741;5666885;CLESA;;30;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;SV-SA-1108 El Trebol 2;Co-Ubicado;PHOENIX;Calle 31 lote 15, Colonia Gerardo Barrios, Departamento de Santa Ana;Santa Ana
391737;CIUDAD FUTURA;13.788024;-89.173027;5642094;CAESS;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVTF06038 Genesis Mall;Co-Ubicado;TORRECOM;ˇNuevo tramo de carretera Panamericana CA-1 By Pass sector U Parcela 0366 Jardines del Norte, Apopa.;Apopa
390744;KM 56 AUTOPISTA A STA ANA;13.94083;-89.54444;5477761;CLESA;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G;FO;ES58435-A Km 56 Autopista Santa Ana;Co-Ubicado;SBA;SAN JUAN BUENA VISTA, LAS CANOAS, KM 57 CARRETERA A SANTA ANA;Santa Ana
391738;SAN MARTIN CENTRO;13.736446;-89.054865;5601268;CAESS;;31;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;CTE SAN MARTIN SV-02-0283-10;Co-Ubicado;Sites Tp;SAN MARTIN BO. EL CENTRO CENTRAL TELECOMˇ 6a. CALLE OTE. Y 4a. AV. SUR;San Martin
390745;LOS PINOS;13.82915;-89.552118;5666910;CLESA;;30;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;MW;SV-SA-1107 LOS PINOSˇ;Co-Ubicado;PHOENIX;Canton Montebello, Carretera del Congohacia Cerro Verde, Jurisdiccion dela Villa de Coatepeque, Santa Ana;Villa Coatepeque
391740;SOYAPANGO 4;13.724731;-89.146888;5681113;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06092 Soyapango 4;Co-Ubicado;TORRECOM;FINAL CALLE EL RINCON CASAˇ No.1ˇ PLAN DEL PINO CIUDAD DELGADO, SAN SALVADOR;Soyapango
390746;ALDEA BOLANOS;14.083195;-89.603507;5488679;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58467-A Aldea Bolanos;Co-Ubicado;SBA;Lotificacion Campo Verde, Poligono J Lote Numero 6, Candelaria de la Frontera.;Candelaria de la Frontera
391741;LA GARITA 2;13.717874;-89.165745;5683687;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06048 La Garita;Co-Ubicado;TORRECOM;BARRIO SAN SEBASTIAN, CALLE TEXICAL, CASA No.42 CIUDAD DELGADO SAN SALVADOR;Mejicanos
390747;SANTA ANA (COLONIA SERRAMONTE);13.983125;-89.566985;5623236;CLESA;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF02083 Santa Ana, Serramonte;Co-Ubicado;TORRECOM;18 AVENIDA SUR, ENTRE 27 Y 29 CALLE PONIENTE, SANTA ANA;Santa Ana
391744;COLONIA EL CARMEN SOYAPANGO;13.718241;-89.133071;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06194 El Carmen Soyapango;Co-Ubicado;TORRECOM;Autopista Carretera de Oro, 200m despuÇs de complejo deportivo, Montes de San Bartolo 3, Soyapango, San Salvador;Soyapango
390748;CHALCHUAPA 2;13.97862;-89.68668;5531498;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES62502-B Chalchuapa 2;Co-Ubicado;SBA;Carretera Panamericana, Km. 81 Calle Antigua a Ahuachap†n, Municipio de Chalchuapa, Departamento de Santa Ana;Chalchuapa
391750;MAJUCLA;13.7814637;-89.1849243;5729415;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06177 Majucla Ciudad Futura;Co-Ubicado;TORRECOM;Lotificaci¢n El Pempisque, Hacienda Majucla, Poligo A lote numero 17;Cuscatancingo
390749;CIUDAD REAL 2;13.994444;-89.641184;5021427;EDESAL;;36;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;SV-SA-1017 Ciudad Real 2;Co-Ubicado;PHOENIX;Residencial Sevilla 2 Pol°gono Y, Casa No. 69, Ciudad Real, Municipio de San Sebasti†n Salitrillo, Santa Ana;San Sebastian Salitrillo
391773;TRONCAL DEL NORTE 3;13.754823;-89.166362;5729580;CAESS;;30;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;TSVTF06123 Troncal Del Norte;Co-Ubicado;TORRECOM;KILOMETRO 8, CARRETERA TRONCAL DEL NORTE, CIUDAD DELGADO, SAN SALVADOR.;Ciudad Delgado
390750;SANTA ANA CENTRO;13.994273;-89.557321;Pendiente;0;;24;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;TSVTF02185 Santa Ana Centro;Co-Ubicado;TORRECOM;Avenida Independencia y Calle Libertad Poniente, Santa Ana;Santa Ana
391776;URB VALLE DEL SOL (TIKAL2);13.822108;-89.188353;5784535;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06125 Apopa Tikal;Co-Ubicado;TORRECOM;Canton 3 ceibas arriba, av. El terrascon,contiguo a urb. Valle del sol.;Apopa
390751;LOS MOGOTES;13.97799;-89.37843;600778300;DELSUR;;57;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Los Mogotes Los Mogotes;Co-Ubicado;TETRA;ˇLotificaci¢n El Jicaro, Calle a Los Mogotes, Block B Lote Numero 1, Cant¢n Los Mogotes, San Pablo Tacachico, La Libertad.;San Pablo tacachico
391777;LOTIFICACION SAN NICOLAS APOPA;13.81203;-89.16099;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;LOTIFICACION SAN NICOLAS APOPA LOTIFICACION SAN NICOLAS APOPA;Co-Ubicado;TETRA;Lotificaci¢n San Nicolas, Cant¢n San Nicolas, Carretera Troncal del Norte, km 5 ´ contiguo a Destiler°a Apopa, Apopa, San Salvador;Apopa
390752;METAPAN 4;14.331041;-89.453314;5507230;CLESA;;25;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;Metapan 4;Co-Ubicado;TETRA;ˇFinca La Paz, Lote 3, poligono B, Lotificaci¢n Miraflores 2, Municipio de Metapan, Departamento de Santa Ana;Metapan
391778;COLONIA LOS ANGELES APOPA;13.794512;-89.1888;5767138;CAESS;;32;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SV-SS-1001 Apopa 2;Co-Ubicado;PHOENIX; Antigua Calle A Apopa, Canton El Angel. Apopa, San Salvador;Apopa
390753;LA GRANJA KM 44;13.85478;-89.47511;5550583;CLESA;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G;FO;ES58355-A La Granja Km 44;Co-Ubicado;SBA;Cant¢n Palo Negro, El congo, Km 44 carretera de Santa Ana a San Salvador.;El Congo
391779;ALTAVISTA 5;13.718785;-89.101413;5697594;CAESS;;29;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1235 ALTAVISTA 5;Co-Ubicado;PHOENIX;Lote A, callej¢n Las Pavas, San Bartolo, Municipio de Ilopango;Ilopango
390755;LA PONDEROSA SANTA ANA;13.992533;-89.530967;5506207;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;MW;ES62521-B La Ponderosa, Santa Ana;Co-Ubicado;SBA;Colonia CEL, Casco de la Hacienda, Pol°gono Los Almendros, Cant¢n Natividad, Municipio de Santa Ana, Departamento de Santa Ana;Santa Ana
391813;COMPLEJO SAN MARTIN (CLARO);13.718155;-89.07386;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;COMPLEJO SAN MARTIN SV-02-0260-08;Co-Ubicado;Sites;Calle a San Mat°n, Complejo San Martin Claro, Ilopango, San Salvador;Ilopango
390756;LOS APOYOS;14.02624;-89.43404;5531405;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G;FO;Los Apoyos;Co-Ubicado;TETRA;Cant¢n los apoyos y las Nancintepeque, lote Numero 6J, Municipio de Santa Ana, Departamento de Santa Ana.;Santa Ana
391818;VALLA PERIPLAZA APOPA;13.791422;-89.175457;5727712;CAESS;;26;;OUTDOOR;VALLA;PEQUE•O;UL;FO;Valla Peri Plaza Apopa;Co-Ubicado;2C MOBILE SERVICE;Carretera Troncal Del Norte Peri Plaza Apopa;Apopa
390757;PORTEZUELO;13.982157;-89.585841;5674405;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;Portezuelo;Co-Ubicado;TETRA;Cant¢n el Portezuelo, Carretera Panamericana K69, Lotificaci¢n Loma Linda, Lote siete, diez y once del Block 9, Municipio de Santa Ana, Departamento de Santa Ana;Santa Ana
391820;APOPA 6;13.810769;-89.170659;5754408;CAESS;;26;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;SV-SS-1000  Apopa;Co-Ubicado;PHOENIX;Km 14 Troncal Del Norte, Contiguo A Bodegas De La Constancia, Lotif Omar, Apopa, San Salvador.;Apopa
390758;SAN JACINTO COATEPEQUE;13.973541;-89.470441;5522073;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;San Jacinto Coatepeque;Co-Ubicado;TETRA;ˇCant¢n San Jacinto, a 75 m al poniente de la Iglesia Asambleas de Dios, Municipio de Coatepeque, Departamento de Santa Ana;Coatepeque
391825;COLONIA LAS MERCEDES 2 SOYAPANGO;13.730817;-89.148805;5791722;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06195 Las Mercedes;Co-Ubicado;TORRECOM;Lot. Mercedes, Pol. G N2 Ciudad Delgado;Ciudad Delgado
390759;CIUDAD REAL ;13.986839;-89.639678;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;ES58337-A CIUDAD REAL;Co-Ubicado;SBA;Carretera a Chalchuapa. Colonia LA UNI‡N Bolck B. Santa Ana.;San Sebastian Salitrillo
391827;APOPA 5;13.801104;-89.168486;5784513;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06205 Apopa 5;Co-Ubicado;TORRECOM;Colonia Popotlan 1, Calle Principal Antonio Fernandez Iba§ez, Casa 207 Apopa San Salvador;Apopa
390760;SANTA ANA 4;14.017745;-89.535327;5482831;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES58707-A Santa Ana 3;Co-Ubicado;SBA;Calle al Lago y Flor Amarilla, Finca 3 de mayo, Santa Ana;Santa Ana
391829;APOPA MADRE TIERRA 2;13.80618;-89.18583;Pendiente;0;;40;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06192 Apopa Madre Tierra;Co-Ubicado;TORRECOM;Lot. El Descanzo 3 etapa Pol K Lote 1 2;Apopa
390761;HDA. EL MILAGRO;14.030029;-89.527707;5507229;CLESA;;21;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;Hacienda el Milagro;Co-Ubicado;TETRA;ˇLote n£mero seis de Hacienda El Milagro, Cant¢n Cutumay Camones, Municipio de Santa Ana, Departamento de Santa Ana.;Santa Ana
391830;APOPA 8;13.816112;-89.176995;5784263;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06191 Apopa 8 ;Co-Ubicado;TORRECOM;Lotificaci¢n Renderos, Apopa;Apopa
390762;SANTA ANA SUR PONIENTE;13.995456;-89.569272;5483233;CLESA;;24;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TES0990 SANTA ANA SUR PONIENTE;Co-Ubicado;TIGO;Final Calle Libertad Pte. Parque industrial Santa Lucia, Santa Ana.;Santa Ana
391831;ALTAVISTA 6;13.725033;-89.101037;5769548;CAESS;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06190 Altavista 6;Co-Ubicado;TORRECOM;Entre avenida principal y Avenida La Cima, Pasaje 36, a 100 metros NorOeste de la Unidad de Salud de Altavista, Cimas de San Bartolo III, Tonacatepeque,San Salvador;Tonacatepeque
390763;CHALCHUAPA 8;13.991179;-89.678547;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES69305-B Chalchuapa 8;Co-Ubicado;SBA;Lote # 40 Block A. lotificaci¢n San Carlos. barrio Santa Cruz;Chalchuapa
391838;ALTAVISTA 7;13.731202;-89.078466;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVCL06005 Altavista 5 (Claro);Co-Ubicado;TORRECOM;Av. Veracruz Sur, 14, Pol°gono #46, Urbanizaci¢n AltaVista, contiguo a Gasolinera Uno Altavista. San Martin;Ilopango
390764;SANTIAGO DE LA FRONTERA;14.177047;-89.619511;5518480;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63463-B Santiago de la Frontera;Co-Ubicado;SBA;Cant¢n Santa Cruz, Municipio de Candelaria de la Frontera, Departamento de Santa Ana;Candelaria de la Frontera
391841;SAN MARTIN 5;13.741262;-89.056013;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;San Martin 2 Centro;Co-Ubicado;PHOENIX;1a. Av. Norte, # 25 Colonia Las Mercedes;San Martin
390765;CANDELARIA DE LA FRONTERA 3;14.110837;-89.651839;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES58494-A CANDELARIA DE LA FRONTERA 2 VOLCANO;Co-Ubicado;SBA;Cant¢n San Vicente. jurisdicci¢n de CandeLaria de la Frontera. Santa Ana.;Candelaria de la Frontera
391846;NUEVO HORIZONTES;13.719156;-89.084793;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVTF06210 Nuevo Horizonte;Co-Ubicado;TORRECOM;Lote 5 Pol°gono 15 Santa Gertrudiz San Bartolo Ilopango;Ilopango
390766;METAPAN REU TX;14.336855;-89.439594;1162574;CLESA;;20;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;METAPAN TX;Arrendado;TEM ARRENDADOS;Lotificaci¢n Montecristo, Metapan;Metapan
391848;VILLA CONSTITUCION 2 (ALMANESA);13.804636;-89.236994;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;TSVTF06214 Villa Constitucion 2;Co-Ubicado;TORRECOM;Carretera CA 1 A, Municipio de Nejapa, San Salvador;Nejapa
390767;CALLE LOS NARANJOS (LAS CRUCES);13.948374;-89.616605;5592825;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;MW;ES69859-B LAS CRUCES;Co-Ubicado;SBA;Cant¢n El Matazano, Lotificaci¢n Esquipulas Pol°gono 2 Lote Numero 12, Finca Esquipulas;Santa Ana
391856;APOPA CENTRO 2;13.799935;-89.178392;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;APOPA SV-02-0037-99;Co-Ubicado;Sites;Central CTE Apopa, San Salvador;Apopa
390768;METROCENTRO SANTA ANA;13.975586;-89.565449;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVDG02020 Colegio Interamericano;Co-Ubicado;TORRECOM;Intersecci¢n Calle Monse§or Clemente Barrera Rivas y Calle al Chupadero;Santa Ana
391872;EL ANGEL;13.803695;-89.202224;5826835;CAESS;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1048 El Angel;Co-Ubicado;PHOENIX;Calle Principal Y Calle El Bamb£ Finca El µngel Municipio De Apopa , Depto. De San Salvador;Apopa
390769;IVU LOS 44;13.999215;-89.555823;Pendiente;0;;18;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;453 San NICOLAS;Co-Ubicado;VIVA OUTDOOR;Final Avenida Ondependencia Norte y calle Real , Pasaje la Ronda ,Santa Ana , SANTA ANA , Santa Ana;Santa Ana
391874;LOS ANGELES;13.799305;-89.188812;5828411;CAESS;;35;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1058 Los Angeles;Co-Ubicado;PHOENIX;Calle Principal y Calle Boulevard, Colonia Castillo de Rey, Municipio de Apopa, San Salvador;Apopa
390770;IVU SANTA JULIA;14.003813;-89.557234;Pendiente;0;;21;;OUTDOOR;VALLA;PEQUE•O;GUL;FO;454 COLONIA IVU SANTA ANA;Co-Ubicado;VIVA OUTDOOR;20a calle poniente y 6ta Avenida Norte, Ciudad de Santa Ana ;Santa Ana
391876;SAN SEBASTIAN APOPA;13.800258;-89.181084;5843081;CAESS;;14;;OUTDOOR;AZOTEA;PEQUE•O;UL;FO;ES58076-R SAN SEBASTIAN APOPA;Co-Ubicado;SBA;Col. El ∑lamo. Carretera hacia Nejapa. 500 mts. despuäs de Epicentro. Apopa. San Salvador.;Apopa
390771;HOSPITAL SAN JUAN DE DIOS (SANTA ANA);13.993837;-89.550479;5674384;CLESA;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;GUL;FO;SV-SA-1139 Santa Ana;Co-Ubicado;PHOENIX;15a. Avenida Norte y 2a. Calle Oriente, Barrio Santa Cruz,Centro de Santa Ana, Ciudad de Santa Ana ;Santa Ana
391881;UNIVERSIDAD DON BOSCO;13.714592;-89.152769;5819950;CAESS;;27;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;UNIVERSIDAD DON BOSCO;Co-Ubicado;PUBLIMOVIL;AUTOPISTA ESTE OESTE, 75 MTS ANTES DE LA ENTRADA A COMPLEJO LAS CARMELITAS, MUNICIPIO DE SOYAPANGO, DEPARTAMENTO DE SAN SALVADOR;Soyapango
391884; VALLA TRONCAL KM 4_5;13.748743;-89.168392;Pendiente;0;;22;;OUTDOOR;VALLA;PEQUE•O;UL;FO;234 TRONCAL KM 4.5;Co-Ubicado;VIVA OUTDOOR;"Carretera Troncal del Norte, Km 4.5; Comunidad Los Almendros, Km 7.5";Ciudad Delgado
390773;LAGO DE COATEPEQUE 4;13.856981;-89.575283;5666917;CLESA;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;MW;LagoˇdeˇCoatepequeˇ4;Co-Ubicado;TETRA;Cant¢n Planes de la Laguna, Colonia Llano La Merced, Municipio de Santa Ana, Departamento de Santa Ana.;Santa Ana
New Huawei;REPARTO LAS CANAS;13.712413;-89.111588;;;;33;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SS-1015 San Bartolo;Co-Ubicado;PHOENIX;Fin Pasaje 1, Reparto San Bartolo Tycsa,lote No. 9 municipio Ilopango San Salvador 13.712368 -89.111577;Ilopango
390774;CHALCHUAPA 3;13.988874;-89.6868062;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;TSVTF02148 Chalchuapa 2;Co-Ubicado;TORRECOM;Colonia El Progreso, Curva Bypass, Chalchuapa, Santa Ana;Chalchuapa
New Huawei;DISTRITO ITALIA 2;13.811259;-89.146812;Pendiente;0;;26;;OUTDOOR;MONOPOLO;PEQUE•O;GUL;FO;TSVDG06133 SAN JOSE LAS FLORES DISTRITO ITALIA;Co-Ubicado;TORRECOM;Distrito Italia, Iglesia Evangelica Mision Cristiana, La Ultima Llamada, anzana#7, Tonacatepeque, San Salvador;Tonacatepeque
390775;SANTA ANA BYPASS;13.980259;-89.554499;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;ES58762-A SANTA ANA 2;Co-Ubicado;SBA;Bypass a Metapan, Km. 69 lotes 8 y 9a 1 km. De redondel frente a metrocentrocol. Loma Linda, Santa Ana;Santa Ana
New Huawei;APULO;13.699983;-89.078114;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;APULO;Co-Ubicado;KGI;Parque Recreativo Apulo;Ilopango
390776;EL MOLINO (UNICAES);13.982591;-89.549225;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;EL MOLINO (UNICAES) EL MOLINO (UNICAES);Co-Ubicado;KGI;Campus universitario Universidad Cat¢lica de El Salvador, Santa Ana;Santa Ana
New Huawei;KM5 TRONCAL DEL NORTE;13.741171;-89.163379;;;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;EBTS_036 TRONCAL DEL NORTE;Co-Ubicado;Intelfon;COL.MIRASOL PJE.6 # 56 KM.5 C.T.DEL NORTE CD.DELG.;Ciudad Delgado
390777;METAPAN CENTRO;14.330964;-89.446994;Pendiente;0;;17;;OUTDOOR;AZOTEA;PEQUE•O;3G/4G;FO;TSVTF02187 Metapan Centro 3;Co-Ubicado;TORRECOM;Centro de Metapan en frente de Despensa Familiar;Metapan
New Huawei;NEJAPA INTELFON;13.807944;-89.230813;;;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;EBTS_077 NEJAPA;Co-Ubicado;Intelfon;CANTON EL CONACASTE CALLE AL VOLCAN Y COSTADO PTE, ESTACION FERROCARRIL JURISDICCION DE NEJAPA.;Nejapa
390778;CHALCHUAPA 10;13.974009;-89.694139;Pendiente;0;;34;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES69134-B Chalchuapa 10;Co-Ubicado;SBA;Lotificaci¢n Buena Vista II. pol°gono 42 Lotes # 24 y 25;Chalchuapa
New Huawei;CIUDAD FUTURA 2;13.788615;-89.188715;;;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;ES58209-A CIUDAD FUTURA;Co-Ubicado;SBA;Caserio Nuevo Renacer, Pasaje La Cancha No. 4, Ciudad Futura;Apopa
390779;CERRO VERDE;13.8277444;-89.623678;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;Cerro verde;Co-Ubicado;KGI;Complejo Los Volcanes;El Congo
New Huawei;VALLA CIUDAD FUTURA;13.785285;-89.179764;;;;21;;OUTDOOR;VALLA;PEQUE•O;UL;FO;294 Majucla;Co-Ubicado;VIVA OUTDOOR;Carr. Panamericana, Contiguo a Escuela, Cuscatancingo;Cuscatancingo
390781;HEROICA;13.971749;-89.561638;5733547;CLESA;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;HEROICA SV-01-0447-07;Co-Ubicado;Sites Tp;Urbanizaci¢n Jardin, Santa Ana, Santa Ana;Santa Ana
New Huawei;SAN BARTOLO 2;13.700023;-89.104237;;;;24;;OUTDOOR;VALLA;PEQUE•O;UL;FO;418 -Carretera Panamericana KM 11;Co-Ubicado;VIVA OUTDOOR;Carretera Panamericana Kilometro 11 Numero 7;Ilopango
390782;EL BEJUCO 2;13.960821;-89.540686;Pendiente;0;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;TSVTF02206 Bejuco 2;Co-Ubicado;TORRECOM;Carretera antigua a Santa Ana, Comunidad La Fuerteza, Santa Ana;Santa Ana
390783;EL CONGO CENTRO;13.904845;-89.495854;5825680;CLESA;;30;;OUTDOOR;MONOPOLO;PEQUE•O;UL;FO;El Congo Centro;Co-Ubicado;PUBLIMOVIL;Colonia San Francisco, Barrio El Centro, segunda calle Oriente pol°gono 22, El Congo;Coatepeque
390784;CIUDAD REAL 3;13.988412;-89.645304;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;Ciudad Real;Co-Ubicado;PHOENIX;Col. San Jose Entrada Del Porvenir Canton Los Amates Lotes 13 Y 14 San Sebastian Salistrillo, Santa Ana.;San Sebastian Salitrillo
390785;SANTA ANA CENTRO 2;13.985701;-89.560958;5726694;CLESA;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SA-1014 SANTA ANA CENTRO 2;Co-Ubicado;PHOENIX;6a. Avenida Sur, Entre 17a Y 19a Calle Poniente numero 67. Santa Ana;Santa Ana
390786;SANTA ANA NORTE;13.996041;-89.563042;5740273;CLESA;;36;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;SV-SA-1141 SANTA ANA NORTE;Co-Ubicado;PHOENIX;Final 4a C. Pte. Numero 55, B. San Juan. Santa Lucia, Municipio y Departamento de Santa Ana.;Santa Ana
390787;COATEPEQUE PUEBLO 2;13.932897;-89.500283;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;ES58644-A COATEPEQUE;Co-Ubicado;SBA;A 200 Metros de la Unidad de Salud, Lotificaci¢n Panchita, Coatepeque, Santa Ana;Coatepeque
390788;EL RANCHADOR;13.997661;-89.601811;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;El Ranchador;Co-Ubicado;TETRA;Colonia AvilÇs, Pasaje Bola§os, Cant¢n Comecayo, Municipio de Santa Ana, Departamento de Santa Ana;Santa Ana
390789;LA ARENERA;14.088898;-89.654584;Pendiente;0;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;La Arenera;Co-Ubicado;TETRA;Lote porci¢n B, Cant¢n Zacamil, Caser°o Valle Nuevo, lugar llamado El Manune, Municipio de Candelaria de La Frontera, Departamento de Santa Ana.;Candelaria de la Frontera
390790;SANTA ANA 6;14.029866;-89.539351;Pendiente;0;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES62417-B Rio Zarco;Co-Ubicado;SBA;Lotificacion La Floresta, Lote #26, Colonia Rio Zarco;Santa Ana
390791;PRIMAVERITA;13.946661;-89.529702;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;UL;FO;PRIMAVERITA SV-01-0606-08;Co-Ubicado;Sites Tp;Km. 58 1/2 Carretera antigua de San Salvador a Santa Ana;Santa Ana
390801;SONSONATE I;13.73734;-89.72656;1254238;CLESA;;70;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;FO;Sonsonate I;Sitio Propio;TEM PROPIOS;Carret. Antigua a Nahuizalco, Cant¢n Loma del Muerto, Departamento de Sonsonate;Sonsonate
390802;CARRETERA A ACAJUTLA;13.63286;-89.78368;1307633;CLESA;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES61427-A Carretera Acajutla;Co-Ubicado;SBA;Lotificaci¢n Jardines de La Nueva, pasaje Los mangos, Lote  37 Block C. Km 76.5 Carretera a Acajutla,  cant¢n San Julian, Sonsonate.;Acajutla
390421;TALNIQUE;13.730711;-89.393955;;;;45;;OUTDOOR;AUTOSOPORTADA;GRAN;GUL;FO;Talnique;Sitio Propio;TEM PROPIOS;Estacion Terrena Talnique km 261/2 carretera a Sonsonate;Colon
